relative_path,pre_sha256,current_sha256,match
part_adv/src/pipeline_propagation.py,a93bf3b7e9111c25bfe004d6193f461f49407da027e6581838499b6818d20344,a93bf3b7e9111c25bfe004d6193f461f49407da027e6581838499b6818d20344,True
part_adv/src/pipeline_publication.py,700d1cb21601d37a6ab86eb88c28947253e80756859aa4e610b4a9b921a56452,700d1cb21601d37a6ab86eb88c28947253e80756859aa4e610b4a9b921a56452,True
part_adv/tests/conftest.py,786d72ae0258a6d12bee9c89a0e27c1490a5ead903b9756b0b301d8d2b175dfe,786d72ae0258a6d12bee9c89a0e27c1490a5ead903b9756b0b301d8d2b175dfe,True
pre/clean.py,6d3493e2194106b49bb62fcc6bd84f2c27dd6353501faa680cbb604a90304387,6d3493e2194106b49bb62fcc6bd84f2c27dd6353501faa680cbb604a90304387,True
pre/config/actions.yaml,cbef73e957113ae648fd26928d6127f86af7e088f5bd0786088efaba95fead6f,cbef73e957113ae648fd26928d6127f86af7e088f5bd0786088efaba95fead6f,True
pre/config/schema.yaml,49a8441f01b6d4ca981d4457249ed11c395243918a74f82f67be203663ad9d1b,49a8441f01b6d4ca981d4457249ed11c395243918a74f82f67be203663ad9d1b,True
pre/main.py,794e4501cfba28759be742871fa3c01ba940beeaf5e7cf7ad9709ac64bbd0b59,794e4501cfba28759be742871fa3c01ba940beeaf5e7cf7ad9709ac64bbd0b59,True
pre/src/audit.py,58b3dec01994418893ce2cedf7992ac5c37858a705398564de05b26013252bb1,58b3dec01994418893ce2cedf7992ac5c37858a705398564de05b26013252bb1,True
pre/src/episode.py,64f18d9efd8908c77cdb4b240aeb2334fdff7c023cfb0937be8a6aa74f8e5e25,64f18d9efd8908c77cdb4b240aeb2334fdff7c023cfb0937be8a6aa74f8e5e25,True
pre/src/input.py,dc5065fb5a51dcdb271b608e06bc4f447b59ca6586c2ce3572115c0b2d4b2742,dc5065fb5a51dcdb271b608e06bc4f447b59ca6586c2ce3572115c0b2d4b2742,True
pre/src/pipeline.py,f69f56e648935f1a8e6a0ee3c4d3cc3afa9c19c354f16e6e141d99ea4f514ca5,f69f56e648935f1a8e6a0ee3c4d3cc3afa9c19c354f16e6e141d99ea4f514ca5,True
pre/src/pipeline_build.py,f0bf26e61e2033b87e75a0e2c1300ceeac61c2e40b0979d245589156a2ca994b,f0bf26e61e2033b87e75a0e2c1300ceeac61c2e40b0979d245589156a2ca994b,True
pre/src/pipeline_config.py,bfaa79f913163b4367b5baee10b24e4fccda9e76caab0b8ea656ff038ead2e69,bfaa79f913163b4367b5baee10b24e4fccda9e76caab0b8ea656ff038ead2e69,True
pre/src/rule.py,b0457451abef8c319facf8cd4dbd8e0e3e1e95fdfaadf0b1da8cffc6b05230a3,b0457451abef8c319facf8cd4dbd8e0e3e1e95fdfaadf0b1da8cffc6b05230a3,True
pre/src/validate.py,9844d1dbb3c17bd4686659ec26b526c4c619ac11aaf2856411535be2884e6e62,9844d1dbb3c17bd4686659ec26b526c4c619ac11aaf2856411535be2884e6e62,True
analysis/chain_feasibility/__init__.py,6b2e78132f1c7866f6ef2bb00be907938d9a001d50c92bde0e19628b23fb0d40,6b2e78132f1c7866f6ef2bb00be907938d9a001d50c92bde0e19628b23fb0d40,True
analysis/chain_feasibility/run_phase2.py,ed5ff242e7b670aa9813d64fd93eec703adfdf34412077bf3793007656d65cc8,ed5ff242e7b670aa9813d64fd93eec703adfdf34412077bf3793007656d65cc8,True
analysis/chain_feasibility/run_phase2a.py,1be86b893a4c24f0960fe8f334ffe60362db8f02bb8d3a5056ad72503b826f00,1be86b893a4c24f0960fe8f334ffe60362db8f02bb8d3a5056ad72503b826f00,True
analysis/formal72_source_coverage/middle_executable_fold_membership.csv,b5e028ff4f754afda1c2b9e7a3274d77f5be698519ace00b207f0640a512c82b,b5e028ff4f754afda1c2b9e7a3274d77f5be698519ace00b207f0640a512c82b,True
analysis/formal72_source_coverage/middle_executable_manifest.csv,430213e9fd0e5a598f84ef35504eeb8a6099393f52d749bb32ab20bfe31c7e02,430213e9fd0e5a598f84ef35504eeb8a6099393f52d749bb32ab20bfe31c7e02,True
analysis/formal72_source_coverage/middle_executable_manifest.json,4d4e8ac1cacafbe755816b1417a3118947c1392995099c181bcbe4f6a3b0f9cd,4d4e8ac1cacafbe755816b1417a3118947c1392995099c181bcbe4f6a3b0f9cd,True
analysis/formal72_source_coverage/middle_executable_required_hours.csv,59004cad9e6023ae9ebb371f30d69e274931cb10199a3f2b1ee7a7c4762c99e4,59004cad9e6023ae9ebb371f30d69e274931cb10199a3f2b1ee7a7c4762c99e4,True
analysis/p1_event_reconstruction/__init__.py,bc981e46e66f39ae019bc4771fca25719a197bcdcbe263a19a2b697e32f33f14,bc981e46e66f39ae019bc4771fca25719a197bcdcbe263a19a2b697e32f33f14,True
analysis/p1_event_reconstruction/airport_spatial.py,171eba920d91d943a886c566b8f9de115dd5b6606a0d1480a580c0b4203bab5b,171eba920d91d943a886c566b8f9de115dd5b6606a0d1480a580c0b4203bab5b,True
analysis/p1_event_reconstruction/contracts.py,90cea76fa97afe6f759810782ee5218f0d42c9233e5b324ff8b790be5a38c72e,90cea76fa97afe6f759810782ee5218f0d42c9233e5b324ff8b790be5a38c72e,True
analysis/p1_event_reconstruction/ground_event_audit.py,ac76e381dc0b6ea0e424075bac81748136102868ccd8d926d930d3a1c333ef04,ac76e381dc0b6ea0e424075bac81748136102868ccd8d926d930d3a1c333ef04,True
analysis/p1_event_reconstruction/ground_event_provider.py,9ce549b54eeb35ef76b351b0627c9b73651b0b3635ef58919acb7bc5b4f2ebdb,9ce549b54eeb35ef76b351b0627c9b73651b0b3635ef58919acb7bc5b4f2ebdb,True
analysis/p1_event_reconstruction/ground_event_rules.py,1e3ca73cbb11517e2870f12a37d8a0d2a3f749a3070921953c71aa7b1ef479d2,1e3ca73cbb11517e2870f12a37d8a0d2a3f749a3070921953c71aa7b1ef479d2,True
analysis/p1_event_reconstruction/inference.py,566f0154f23781fc7862777b3323ba005a09de7314331a85b0ec908d5ca49551,566f0154f23781fc7862777b3323ba005a09de7314331a85b0ec908d5ca49551,True
analysis/p1_event_reconstruction/run_audit.py,c4228153b6188f782a94d3b88a93a6b948c7bfa51e48410bc55bb523bce931d4,c4228153b6188f782a94d3b88a93a6b948c7bfa51e48410bc55bb523bce931d4,True
analysis/p1_event_reconstruction/run_profiles.py,66b4e1128eb7366b844374fd8297d219af922b062afee523affd48fd76fcbfb1,66b4e1128eb7366b844374fd8297d219af922b062afee523affd48fd76fcbfb1,True
analysis/r0_baseline_audit/m2_order_probe.py,945d398cbb9e0ab4a4ec7fca4373e9c03f49176fbf92bc1a638d60f0fb49632a,945d398cbb9e0ab4a4ec7fca4373e9c03f49176fbf92bc1a638d60f0fb49632a,True
analysis/r1_baseline_repair/guarded_launcher.py,3e5e8ae26e75a585139ecf9d2e407bb7496dd50441d8a1e8976b2a7cb9fc2858,3e5e8ae26e75a585139ecf9d2e407bb7496dd50441d8a1e8976b2a7cb9fc2858,True
analysis/r1_baseline_repair/restore_fixture.py,7bed617913b4e3956311f12334981d956871171754a1dbce7188cdcfe1b9ba4a,7bed617913b4e3956311f12334981d956871171754a1dbce7188cdcfe1b9ba4a,True
analysis/r1_baseline_repair/runtime_guard.py,29c0922ec878167cca0583f612e8ab4e6ade2aaf62128543b5932df51911bdd7,29c0922ec878167cca0583f612e8ab4e6ade2aaf62128543b5932df51911bdd7,True
data/manifests/middle_current_data_manifest.csv,223ffa60e43eecc0974095b0b2411a3891bb4094cec69f8b2b055105a296a299,223ffa60e43eecc0974095b0b2411a3891bb4094cec69f8b2b055105a296a299,True
data/manifests/middle_current_data_manifest.json,b37777ec20bb69a32e6e50ec4ad27cfcb1e849746766015a91d57653effd056a,b37777ec20bb69a32e6e50ec4ad27cfcb1e849746766015a91d57653effd056a,True
data/manifests/middle_smoke_manifest.csv,2bb7f8001058bb6d3c27a34389080ef4937fc3c0b20ca5dc023c238d9b0293fe,2bb7f8001058bb6d3c27a34389080ef4937fc3c0b20ca5dc023c238d9b0293fe,True
docs/CLEAN_CACHE_AND_RESUME.md,348e5c7f7edc6671afe4ca1d1e51c8b879bf307b8b1b09812dc3cf5ff0a2bfa0,348e5c7f7edc6671afe4ca1d1e51c8b879bf307b8b1b09812dc3cf5ff0a2bfa0,True
docs/EXECUTION_AND_THREADS.md,d2687b9f7ab9f363018edc8ab4badf1921add53fd40bf63046cb989bef337654,d2687b9f7ab9f363018edc8ab4badf1921add53fd40bf63046cb989bef337654,True
docs/LEGACY_PROFILE_MIGRATION.md,abc9510811461a062b1f051c3017d94dc772c1fe8c6391550acfe1dc76c76e94,abc9510811461a062b1f051c3017d94dc772c1fe8c6391550acfe1dc76c76e94,True
docs/OUTPUT_REGISTRY_AND_LINEAGE.md,a14eee0889460d517bf196d7c87b074bec5679d252bf381aad04118424e852d8,a14eee0889460d517bf196d7c87b074bec5679d252bf381aad04118424e852d8,True
docs/RUN_PROFILES.md,b94ffcb16010075bad6c135db6d3c70e0ba4ccfea78d8f23db72333f42d2a92e,b94ffcb16010075bad6c135db6d3c70e0ba4ccfea78d8f23db72333f42d2a92e,True
docs/VALIDATION_GATES.md,33920a7cefbd08e31f65cdb38a947e691227515e2445fddfcf44161eef4317fd,33920a7cefbd08e31f65cdb38a947e691227515e2445fddfcf44161eef4317fd,True
overall_adv/config/three_change_dev.yaml,f77570b6788d61f94838142ce33104c2cf6a0d07abc82a0ac1324a4f9a7515bc,f77570b6788d61f94838142ce33104c2cf6a0d07abc82a0ac1324a4f9a7515bc,True
overall_adv/tests/test_ranking_1235.py,66f3e03f8aafd56e9d621c010ae676c227dfa05cfb2ac13025b647e612a0ac89,66f3e03f8aafd56e9d621c010ae676c227dfa05cfb2ac13025b647e612a0ac89,True
overall_run/config/acceptance_23d.yaml,698570cbf0b476cfe2e99019b183ab4d9e13edb7d04dfef8068218922bab5d59,698570cbf0b476cfe2e99019b183ab4d9e13edb7d04dfef8068218922bab5d59,True
overall_run/config/m3_response_v3_expanded_provisional.yaml,64929954509f79bd3a3ee129b9603fe81222dd6e25f3fbfe8fc72449e16309db,64929954509f79bd3a3ee129b9603fe81222dd6e25f3fbfe8fc72449e16309db,True
overall_run/config/middle.yaml,672f9b8566bd5cde83e22025595c50ae05cec6ae61826c41303175e92f8aef12,672f9b8566bd5cde83e22025595c50ae05cec6ae61826c41303175e92f8aef12,True
overall_run/config/scientific_transition_4ff_to_df2.json,f2a44e36e8a6bc69774886f45d7fdd31f1d19e01384bbfdc943779c9bfbe2a8f,f2a44e36e8a6bc69774886f45d7fdd31f1d19e01384bbfdc943779c9bfbe2a8f,True
overall_run/config/three_change_dev.yaml,5c76a8943ff7b6d507da7400eb210fc4ca9780eeeb430398a59617d29db1adfd,5c76a8943ff7b6d507da7400eb210fc4ca9780eeeb430398a59617d29db1adfd,True
overall_run/src/ranking_contract.py,275c82cbaf9fcf4a9cc8fcc5c9f36e4c0569aff654eb2c72b690971a9e0263ef,275c82cbaf9fcf4a9cc8fcc5c9f36e4c0569aff654eb2c72b690971a9e0263ef,True
overall_run/src/scientific_transition.py,9bd7b7a67e47dfa5ce4be81a95a7e80262977577b7a39c1f82102ed75440e22c,9bd7b7a67e47dfa5ce4be81a95a7e80262977577b7a39c1f82102ed75440e22c,True
overall_run/tests/test_m1_previous_feature_flow.py,27051269f7e1feab0816e63d1ec4dfc8ad8b9f4160a4e0f0d45d9eece2b148c3,27051269f7e1feab0816e63d1ec4dfc8ad8b9f4160a4e0f0d45d9eece2b148c3,True
overall_run/tests/test_m3_v3_expanded.py,fef7e3f84d0c00a87543a041f6a224fdfb4e7da18b7fc0b5eadce035f1d9fdf4,fef7e3f84d0c00a87543a041f6a224fdfb4e7da18b7fc0b5eadce035f1d9fdf4,True
overall_run/tests/test_ranking_1235.py,d5f7594021e66c8927fd9aab0dcfb388903533666572db9ab93376b1d7447b7a,d5f7594021e66c8927fd9aab0dcfb388903533666572db9ab93376b1d7447b7a,True
part_adv/config/three_change_dev.yaml,f77570b6788d61f94838142ce33104c2cf6a0d07abc82a0ac1324a4f9a7515bc,f77570b6788d61f94838142ce33104c2cf6a0d07abc82a0ac1324a4f9a7515bc,True
part_adv/part_adv output.zip,8e830374f258bf79daaadb8da7ef90a75bde69753f839810be56c6e796ba8b33,8e830374f258bf79daaadb8da7ef90a75bde69753f839810be56c6e796ba8b33,True
part_adv/tests/test_ranking_1235.py,7b2124ca3d70bc04c73551f034c713b5cc650f08309a8ab250d3e45074534d00,7b2124ca3d70bc04c73551f034c713b5cc650f08309a8ab250d3e45074534d00,True
pre/config/acceptance_23d.yaml,2577049df7abf73b0141e0e5a26009dd1d9eba61eb559522c7721159f2a6ce90,2577049df7abf73b0141e0e5a26009dd1d9eba61eb559522c7721159f2a6ce90,True
pre/config/middle.yaml,461fcb9713b61bd6d4a408ceeb6721f5d2f7d3e172839cfacbf21d9875ce615c,461fcb9713b61bd6d4a408ceeb6721f5d2f7d3e172839cfacbf21d9875ce615c,True
pre/config/predecessor_matching.yaml,c7284ed7c4b13b1d68e1da0018b7c0a3b3c7f576be959acdf29e6354f3d13f2d,c7284ed7c4b13b1d68e1da0018b7c0a3b3c7f576be959acdf29e6354f3d13f2d,True
pre/config/three_change_dev.yaml,335798a7123cb967a1c144d7cf8895a09bd367a07b5a8c33cafc01a7f882396e,335798a7123cb967a1c144d7cf8895a09bd367a07b5a8c33cafc01a7f882396e,True
pre/src/predecessor_matcher.py,201f7590e272312cb8365668a6b78a30d997c426ad818f46988c8c8687129b9d,201f7590e272312cb8365668a6b78a30d997c426ad818f46988c8c8687129b9d,True
pre/src/profile_migration.py,903299753b7b4fc06872da3d78a03d54b26aa3ad94e65edcc116ad9a380ea6d4,903299753b7b4fc06872da3d78a03d54b26aa3ad94e65edcc116ad9a380ea6d4,True
pre/tests/test_predecessor_matching.py,99b2a460daa629beec885173021bbee9cd16a20b83954c3ba6614fc62c154945,99b2a460daa629beec885173021bbee9cd16a20b83954c3ba6614fc62c154945,True
pre/tests/test_profile_migration.py,b38f10bf31b6a200a1b7460dd70b65194eb5b59fe55153c6516a0deb0d4061f9,b38f10bf31b6a200a1b7460dd70b65194eb5b59fe55153c6516a0deb0d4061f9,True
ranking_contract.py,84e8a34891c2b23c91df36b1f67c491d2a0c1124d62d2b0f230da8d09e5e7cc1,84e8a34891c2b23c91df36b1f67c491d2a0c1124d62d2b0f230da8d09e5e7cc1,True
run_profiles.py,cfab8da3e56c2a0829cbd237eafc05bc2afd6e6277d56f71b0814e4b7f451795,cfab8da3e56c2a0829cbd237eafc05bc2afd6e6277d56f71b0814e4b7f451795,True
tests/p1_event_reconstruction/test_event_provider.py,a977b95bcc84b3b0df27bf3f180ee2793a70b507f90e0aae952d7e57d49bff9a,a977b95bcc84b3b0df27bf3f180ee2793a70b507f90e0aae952d7e57d49bff9a,True
tests/p1_event_reconstruction/test_ground_events.py,58a0f24d7ef17e23bc96dcc2dd286e3b9deb9a5a16f63e97d68072b5a552dead,58a0f24d7ef17e23bc96dcc2dd286e3b9deb9a5a16f63e97d68072b5a552dead,True
tests/p1_event_reconstruction/test_run_profiles.py,0c18ae3702743009ca844da420025d7fddd36d2b8d3227022dc93c942a117e12,0c18ae3702743009ca844da420025d7fddd36d2b8d3227022dc93c942a117e12,True
tests/test_middle_23d.py,29b10ef0c355633431082094f7ee837b1055159afe94cc94c56fad7e28a38846,29b10ef0c355633431082094f7ee837b1055159afe94cc94c56fad7e28a38846,True
tests/test_middle_formal_72.py,c7327e00d3bab76b48f11896b192bc955cf170e5de2c41ba1b98e43bcb687e17,c7327e00d3bab76b48f11896b192bc955cf170e5de2c41ba1b98e43bcb687e17,True
tests/test_run_profiles.py,b4698db34ac4d76c619457ad53f70df04b282d64e0edeaec7ac7dc8a1029958c,b4698db34ac4d76c619457ad53f70df04b282d64e0edeaec7ac7dc8a1029958c,True
